title,text,rating,author,date,url,company,source_type,source_platform,search_keyword,collected_at
,굿,5,방재형,2025-12-01 22:23:28,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,?... 이건 좀.....,1,편집용,2025-12-01 14:43:30,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,덕분에 ㅡ,4,김인수,2025-11-30 09:57:16,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,요즘 사용하고 있지 않은데 자동결제가 되었어요. 환불처리하는 방법이 어떡게 될까요.,3,최지선,2025-11-29 17:43:10,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,20년만에 영어 회화? 일상생활을 위해서 배움 좋음,5,이재헌,2025-11-29 09:27:44,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,광고 보고 일단 깔아보자 해서 시작했는데 코스 다양하고 돈 안 내고 기본 코스만 해도 도움 되는 것 같아요 부담 없이 하기에 좋은 앱!,5,김가은,2025-11-26 15:34:56,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,"공부가 잘되요, 추천.",5,이예서,2025-11-23 20:20:39,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,이거 프로 가입 안하면 제대로 못해요.. 간단하게 영어공부 시작하려다 돈 쓰기 싫어서 삭제했습니다,1,수수,2025-11-21 17:54:18,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,재미있어요,5,송진아,2025-11-17 12:47:13,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,더 체험해보고 결제하려구요,4,seungsoo ho,2025-11-13 18:15:26,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,"정말 좋은데, 한가지 제안 드리고 싶은것이 있네요 저장한 문장들을 pdf나 txt 파일등으로 다운로드 되게 좀 해주세요",5,JJ p,2025-11-13 09:00:29,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,영상이 로딩중입니다 라고 뜨고 영상이 안 나와요 갤탭 s6 입니다. 폰에서는 되요,1,내꺼하자,2025-11-12 05:14:19,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,갠적으로 듀오링고 그런것들보단 훨씬 좋은 효능을 봤네요.,5,Chanwoo Kim,2025-11-09 19:44:59,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,요즘사용 잘 안하고있어서 놔뒀더니 자동결제가 되었네요 다시환불받고싶어요 연락주세요,5,보보니따 (보니따),2025-11-09 17:35:39,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,복습에- '핵심만퀴즈'라는 섹션이 있는데 clear를 했는데도... 왜 계속 바뀌지않고 clear한 것들 3가지가 그대로 남아 있는지요? 저만 그런건지? 그리고 '좋아요스낵영상'도 왜 비활성화되어서 안되는지? 좋아요를 눌렀는데도...ㅠㅜ 확인부탁드리고 개선 부탁드립니다!,4,Eun Hee Lim,2025-11-03 13:42:49,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,쉽게 설명하고 유익해요ㆍ,5,DS Shin,2025-10-28 02:10:46,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,소리가 안들려요,1,tyutyu tutyu,2025-10-27 23:41:01,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,퀴즈방식이라 좋음,5,디오디,2025-10-27 12:47:26,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,"앱 컨텐츠는 훌륭하지만, 앱 안정성이 너무 떨어집니다. 오류가 너무 자주나서 불편합니다. 컨텐트는 별 다섯, 앱 안정성은 별 한개. (리뷰수정) 전혀 앱을 수정할 의지가 없는것 같네요. 0점이 없어서 1개 드립니다. 이 좋은 앱을 이렇게 방치하다니. 반성하세요!",1,Heui Cheol Han,2025-10-26 15:26:10,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,너무재미있고 쉽게 익힐수 있는것 같아 좋았어요. 감사합니다.,4,안용선,2025-10-16 05:07:21,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,구독을 취소했는데 환불은 어떻게 되나요?,2,민정김,2025-10-15 03:28:21,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,갑자기 책 광고가 붙었네요. 영어관련 책도 아닌데???,3,김영주,2025-10-13 08:07:35,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
,퀴즈가 계속 첫문장만 되고 둘째 문장부터는 오류로 나와요. 몇주전부터 그래서 못참고 글써요. 예를들면 10월12일퀴즈 우리 가까워지고 있나봐 첫 문장만 돼요,3,둘리임,2025-10-13 07:54:29,https://play.google.com/store/apps/details?id=me.mycake,cake,review,playstore,케이크,2026-01-18T14:34:38.745329
