title,text,rating,author,date,url,company,source_type,source_platform,search_keyword,collected_at
,남미여행가려고 큰 기대안하고 간단한 회화정도만 배우려고 등록했는데 Yessi선생님이 너무 재밌고 쉽게 가르쳐주셔서 스페인어 끝까지 배워보려구요. Yessi샘 최고예요.,5,HANNI CHA,2025-07-04 06:29:10,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,자주 스크린이 정지된다 어학공부에 불편하다 빠른조치를. 바란다.,3,김송미,2025-07-03 10:35:02,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,학습하기 편리합니다,5,최최,2025-07-01 17:11:43,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,"돈내고 수강하는데 화질, 음질이 유튜브보다 안 좋아요",1,Jiwoo,2025-06-30 18:58:27,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,로딩도 원래 오래 걸리다가 매번 리셋해야 했는데 오늘은 아예 열리지도 않네요 최악의 어플 유료결제한 과정 다 후회되네요 진짜 거지같튼 어플이네요,1,Roger Park,2025-06-29 15:29:53,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,왜케 안열려여? 수강할때마다 짜증이.. 잘 되는거보다 안되는 날이 더 많아여,3,방진아,2025-06-21 11:43:28,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,에러가 너무 많이 떠요,1,이쁜은미,2025-06-14 18:55:33,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,실행이 안되요. 화면이 백지상태임,1,PUL맴이,2025-06-12 12:58:15,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,앱 때문에 기기가 자꾸 먹통이 되네요 매일 이래요 강의자체는 좋은데 어플이 자꾸 이러니 강의 듣기가 너무 힘들어요. 처음부터 이래서 일부분을 환불하고 싶다고 하니까 환불도 안된다고 그러고 1년 수강한거 후회중입니다. 시원스쿨 할 마음 있으면 어플 오류 있다는거 인지하고 시작하세요. 저도 이렇게 문제가 있는 어플을 쓰는지 알았더라면 처음부터 시작도 안했을거에요. 차라리 듀오링고나 다른 업체가 앱 오류도 없고 훨씬 편하게 쓸수 있습니다.,1,김예림,2025-06-12 12:32:06,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,60바라보는 나이에 시작하려니 암담했는데 체계적으로 끌어주니 큰 도움이 됩니다.,5,ChangWan Huh,2025-06-08 08:48:01,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,너무 오류가 많이 나고 멈춰요,1,Minji Song,2025-06-07 21:55:28,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,혹시 중국에서 어플실행 안되는건가요?,3,진호배,2025-06-05 07:34:16,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,작년 출시 모델인 갤럭시탭 9인데 삼선 메뉴 버튼 누른 페이지에 뜨는 모든 아이콘이 터치에 반응을 안해서 내강의실에 들어갈 수가 없습니다.,1,이혜영,2025-06-04 23:21:34,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,하 공부할맛 떨어질만큼의 낮은 어플리케이션 수준,1,MINUK JE,2025-05-29 22:18:44,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,불편,1,KangKi깡기,2025-05-27 12:43:01,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,영어가 재미있어져요,5,김인경,2025-05-21 21:39:50,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,앱이 진짜 최악,1,정세인,2025-05-15 22:28:07,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,강의 퍙가 설문조사 컴퓨터버전에서 그만 올려요 한2번까지는 참겠던데 뭐하는건지 진짜.,1,김상훈,2025-05-14 08:13:58,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,기존 앱대비 무언가 버벅임. 튕기는 일도 많고.,2,BC Oh,2025-05-13 12:57:27,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,돈값못함,1,ᄀᄀᄀᄀ,2025-05-12 05:33:38,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,다운로드 불안정 실행도 불안정,1,정재윤,2025-05-04 18:40:45,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,백그라운드로 재생하는데 폰 전체를 먹통으로 만듦,1,남기용,2025-04-29 08:14:09,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,열심히 해볼게요.,5,박슈남매TV,2025-04-29 03:15:36,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,좋아요,5,박현철,2025-04-28 06:36:50,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,다음강의로 넘어갈때 오류가 자주 나서 어플을 껐다 켜야해요,3,정유진,2025-04-22 04:43:19,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,커리큘럼이 좋아요~~,5,주원일,2025-04-18 21:18:46,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,아 갑자기 소리안나오는 버그는 뭐에요 좀;; 계속그러내,1,로위,2025-04-10 22:26:20,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,자주 잘 안돼요. 업글 좀 해야겠어요,3,Tío_Choi,2025-04-08 08:14:57,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,컨셉이 좋네요. 나쁘진 않으나 숨겨진 기능들이 있음. 알면 편하고 모르면 불편. 데이터 문제로 보관함에 다운받아논 파일은 주기적으로 사라짐..;;,4,Tororo,2025-04-07 12:28:10,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,가끔씩 freeze 되는 때가 있어요. 그거 빼곤 사용하기 괜찮습니다. 어차피 강의의 수준 때문에 시원스쿨 이용하는 거니까요.,4,Jinjoo Ryu,2025-04-06 19:01:05,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,서버 렉 관리 좀 해주이소..,3,b j,2025-04-04 14:53:45,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,들어가기가 힘들어요. 클릭 후 멈춘 화면만 멍하니 바라봅니다. 수없이 시도해야 겨우 들어갈까 말까해요.,3,펭J의GP知己,2025-04-04 12:25:40,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,갤럭시탭에서 왜 가로모드 지원 안되나요?,1,JH K,2025-04-02 14:16:06,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,오류가 너무 많아요,2,박은영,2025-03-31 09:56:20,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,컨텐츠는 좋은데 자동재생중 계속 다운되요. ㅡㅡ 시원스쿨플러스 생긴후 나타난증상 여러스마트기기 써봤는데 동일하게 중간에 다운 되요. 아쉽습니다.,1,minjae kim,2025-03-30 03:54:43,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,우리말어순과생각에맞춰이해하기쉬고응용하기쉽게아주좋습니다^^,5,이동영,2025-03-29 07:22:35,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,"진짜 귀찮아서 댓글같은거 안다는데 어플 오류 너무심해요. 동영상 중지한채로 화면 잠깐끄면 작동안되고, 건너뛰려고 넘기면 오류나고요. 언어 학습어플은 아니지만 에듀윌은 전혀 그런 것 없이 어플 실행이 가능합니다. 에듀윌 어플로 자격증 공부하다가 시원스쿨 어플 쓰니까 너무 답답하네요.",1,B D,2025-03-28 13:11:23,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,먹통이 될때가 있어요ㅜㅜ일단 지우고 다시 깔아봅니다ㅡ,4,안미란,2025-03-26 08:11:46,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,"앱실행오류 다수 , 태블릿 이용시 방향전환X",3,김현우,2025-03-22 17:27:15,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,어플이 안열려요....,1,DY J,2025-03-21 02:22:36,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,좋아요,5,이윤희,2025-03-20 01:14:09,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,렉이왤케먹어요,1,메리니,2025-03-19 13:11:02,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,가로모드를 지원하지 않는게 너무 불편합니다.,1,김성문,2025-03-17 16:14:22,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,광고허용알람 거절했는데 계속뜨네요,1,토라,2025-03-14 06:44:04,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,전체화면이 안되는 인강앱은 뭐임...?,2,통영불주먹 핫뜨거뜨거,2025-03-11 14:42:10,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,가로회전이 안됨,1,불꽃강청운,2025-03-10 16:40:58,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,좋습니다~!,5,이동규,2025-03-09 19:40:48,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,방금 전에 깔았는데 화면 회전도 안되고 계속 먹통인데다 태블릿이 멈춰 버럽니다. 앱을 이딴식으로 만들어서 놓고 쓰라고 하는 것도 이해가 안되고 시원스쿨 홈에서 강의를 들으려 해도 태블릿에 최적화도 되지 않아 엉망진창이네요. 괜히 강의 신청 한거 같군요.,1,황훈,2025-03-09 14:02:36,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,굳,4,인자강,2025-03-05 21:15:47,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,다운로드가 자꾸 99%에서 멈춤,1,김김김김김,2025-03-05 00:07:41,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,갤탭s7로 강의듣는데 전체화면이 아니라 왼쪽구석에 조그만 화면으로 영상이 나와요,1,어수현,2025-03-02 12:19:12,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,Tap s8 사용중입니다 다른 리뷰들 읽어봤는데 작년 10월에 화면회전안된다는 리뷰가 4개월이 지난 지금도 변한게 없네요...,2,김진우,2025-03-01 22:30:39,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,1.갤탭에서 강의 외에 가로모드 안되는점 2.알고 있는 내용 강의라 2배속으로 들었더니 50프로 들은처리 되고 수강 안한 걸로 표시돼서 공부할맛 진짜 안나요 3. 오디오 싱크가 너무 잘 안 맞아요 ㅠ 그외엔 유아이도 깔끔하고 편리합니다,3,김성이,2025-02-27 23:24:20,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,기존 시원스쿨 앱 없어서 이거 사용하는데 문제가 좀 있네요 처음 들어갈때마다 튕기고 동영상 앞으로 눌르면 느리거나 튕기고 선생님 말소리랑 입도 안 맞아요 리뷰 보니까 이런지 좀 된것 같은데 너무 방치하시는 거 아닌가요?ㅠ,1,쩡12,2025-02-24 19:04:36,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,너무 좋아요,5,An ByoungGeun,2025-02-22 16:59:18,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,모바일로 쓸 수 있어서 좋긴한데 강의하나에 한번꼴로 앱이 갑자기 꺼지면서 오류뜸,1,정선우,2025-02-22 14:56:50,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,자동회전이 안되는 이유가 먼가? 너무 불편하다.,2,파시시,2025-02-18 11:32:57,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,"가지고 있는 모든 안드로이드 기기에서 렉이 걸리며 아예 볼 수 없는 영상도 있음 S24+, TAB S9 FE+ 리뷰를 보니 예전부터 있었던 현상인데 아직도 고치지 않은 것 같음 고객센터에 수차례 문의했지만 방법이 없다는 말만 돌아옴... 상담원분들이 불쌍할 지경 기술 팀에서 제대로 된 테스트를 해보는지 의심스러움 기기 자체 메모리의 여유는 충분한데 앱이 렉이 걸리며 먹통이 됨 기기초기화, 앱 재설치, 기기 재등록 등등 할 수 있는 모든 방법을 동원했지만 개선되지 않음",1,Kanghyun Moon (Saeschi),2025-02-13 20:11:49,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,사용해본 인강 전용 어플중 제일 최악입니다. 어플 때문에 타 인강으로 갈아탈까 고민될 정도. 초반에는 2점 줬었는데 사용할수록 1점도 아까워서 별점을 수정했습니다. 제발 직접 사용해보고 개선좀 하세요.,1,양이고,2025-02-11 01:22:20,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,편리하게 잘 구성된 앱입니다.,5,산방애월수,2025-02-10 17:31:28,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,강의 재생시 영상 10초 전으로 이동시키면 앱이 먹통됩니다,1,정다우리,2025-02-10 14:53:30,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,다운되는 경우가 종종 발생합니다,3,Google 사용자,2025-02-07 19:33:04,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,자꾸 실행이 멈춥니다,1,luke park,2025-02-06 10:02:27,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,오전부터 계속 들어가보고 있는데 접속이 안돼요. 명절이라고 관리 안하시나요..,1,YM lee (영돌),2025-01-25 14:15:29,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,중단,1,홍진서,2025-01-25 13:29:29,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,저녁이후 집에있는 모든 모바일기기로 접속시도중인데 안되는중.. 추가> 다음날인데 아직안되는중.. 설마설연휴끝날때까지 이러려나,1,박세라티,2025-01-25 13:29:21,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,어플실행이 안되서 삭제 후 재다운로드도 했지만 안되요. 연휴때 열심히 공부해보려했는데 고객센터는 휴무라 연락도 안되네요,1,Zoo Lucky,2025-01-25 12:43:56,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,앱 키면 무한로딩 걸려요.. 강제 중지도 권한설정도 인터넷 연결 와이파이 재설치 등등 다 해봤는데 안됩니다.,1,Leo Lee,2025-01-25 10:45:22,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,어느날부터 무한로딩에 앱닫기로 나와서 앱제거하고 다시깔았는데도 그러네요 이거 왜그런걸까요?,3,100취미,2025-01-25 10:43:57,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,갤럭시 탭 s9 사용자입니다. 리뷰를 아예 안남기는 사람인데 진짜 리뷰 처음 남겨요ㅠㅠ 영어하면 시원스쿨이라 결제한건데 앱이 너무 별로에요.. 가로로 화면전환이 안되는 이유가 뭔가요...? 너무 불편합니다 ㅠㅠ 빨리 개선해주세요 !!! 🔥🔥🔥🔥🔥,1,아정,2025-01-22 17:13:54,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,진짜 앱 과리 안하나.. 한번에 로그인 되는 경우도 없고 강의 듣다가 팅겨나가고.. 시원스쿨은 돈내고 강의듣는사람 농락하는건지,1,JY K,2025-01-19 16:37:59,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,가로모드가 안돼서 불편하네요,1,임학주,2025-01-19 15:09:07,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,앱업데이트할때 이상한거 하지말고 오류나 고쳐라...뭔 30분 듣는데 4번 오류 미친거아니냐고....하....진짜 짜증나 내가 내 돈 내고 공부하겠다는데 진짜 짜증나네,1,김하연,2025-01-17 23:31:54,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,전체 화면을 보면 화면이 한 방향만 되는 건가요? 전에는 폰 방향을 바꾸면 그 방향대로 화면이 변경이 되었는데.. 변경이 되지 않으니 매우 불편하니.. 빨리 고쳐주세요~ 전에는 변경이 되었는데..,1,안진호,2025-01-17 15:57:28,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,앱이 자꾸 먹통이 됩니다. 고쳐주세요.,2,Taeyoung S,2025-01-17 06:10:43,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,앱 깔끔하게 잘 만들었네요,5,Galgor56 K,2025-01-06 00:21:07,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,잘 이용하고 있습니다.^^ 그런데 화면 키웠을 때 한쪽 방향으로만 이용이 가능해서 불편합니다. 양쪽 모두 이용할 수 있게 수정 부탁드리겠습니다!,5,채문원,2025-01-05 06:50:53,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,개발자좀 바꾸셈 ㅋㅋ 외주 돌려도 이거보단 낫겠다 앱이 계속 튕기는데 개발자 최저시급으로 씀??,1,유동규,2025-01-04 17:47:16,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,앱을 통해 열심히 공부하고 있는 학생입니다. 중간에 벽돌되서 앱이 닫히는 건 램이 큰 기기를 사용하니 어느정도 해결되었네요. 이거땜에 태블릿 네종류랑 폰 세종류 써봤는데 8g이하는 오류가 잘나고 12g이상되니 좀 덜 나네요. 그리고 sd카드에 다운 받는건 포기하는게 정신건강에 좋아요....ㅋㅋ 그리고 다운 받은 파일들 중에 오류난 파일이 지워지지가 않는게 제일 큰 어려움입니다. 오류 안 나게 하려고 하나씩 받아도 오류는 생기네요. 오류가 생기면 지워지지도 않고 플레이 자체가 안됩니다.... 이거 제발 좀 고쳐주세요.... 이러면 앱 지우고 다시 까는 수밖에 없는데 다시 또 다운 받으려면 짜증납니다.... 무료회원도 아니고 돈내고 듣는 사람들입니다. 앱 후기들 보면 오래 전부터 있던 증상들인거 같은데 복잡하게 만들지 마시고 기본에 충실한 앱이 되었으면 하는 바램입니다....,2,Yamu Yami,2025-01-04 10:18:34,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,로그인 후 오류로 접속불가합니다 25년 1월 1일에도 로그인 안되네 뭐하는거임?,1,메이나,2025-01-02 00:25:18,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,"너무나 힘들게 경험했던 플러스앱이라 지금도 여전히,,,,",3,김송미,2024-12-28 12:25:14,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,진짜.. 심한 말 나올정도로 불편합니다 자꾸 태블릿이 멈춥니다.. 아니 탭이 그 순간 랙걸려서 운영되지 않고 가로모드 지원하지 않으신가요? 모바일 전용인지 모르겠습니다,1,TE TE,2024-12-22 21:24:58,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,강의는좋지만. 최악의. 어플환경,1,Vera LEE,2024-12-19 15:19:11,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,good!,5,정운기,2024-12-18 09:47:07,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,실행 중에 오류가 너무 많이 납니다....ㅠㅠ,2,Yamu Yami,2024-12-14 11:33:28,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,에러가 많음,1,박태호,2024-12-13 15:44:51,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,처음 앱 실행할때 아이콘 뜨면서 무한로딩 걸릴때가 많아요. 그래서 앱 강제종료 후 다시 킵니다. 이것말곤 인터페이스나 디자인이나 퀄리티나 데이터나 완전 대만족입니다! 감사합니다,5,럽유셀,2024-12-09 23:02:39,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,"왜 태블릿에서는 자꾸 자동으로 꺼지나요?? 10분도 못듣고 계속 꺼짐,, 앱이라고 할 가치가 없긴 합니다.",1,skyblue skyblue,2024-12-08 13:17:02,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,메인화면 가로버전 필요합니다 세로 가로 왔다갔다 하는 거 보는 입장에서 굉장히 불편합니다,2,윤형권,2024-12-08 11:37:09,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,모바일바탕화면에 설치한앱이 열리지않아요 Play스토어가서 매번 열기해야되니 굉장히 번거롭네요. 그거라도 한번에 열리면 감사하네요.에휴,1,루나,2024-12-08 10:22:31,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,"내가 꽁짜로 수업듣는것도 아니고 최악의 어플을 만드셨네요. 기존 어플은 사용도 못하게 해놓고!!! 최악인 점 1. 앱 기동시 무한로딩, 멈춤 2. 앱 무한로딩 시 폰도 같이 버벅거림 3. 기존 앱보다 편의, 가독성 떨어짐 4. 영상 시청 시 진행단계 판단 어려움 갑자기 0프로에서 47프로 점프 5. 버그 개선될까? 매번 업뎃해도 여전한 무한로딩ㅋㅋ 수강료 받으셔서 최악의 앱개발로 수강생 불편과 돈 날리신거 축하드립니다. 앱검증은 안하셨나봐요? 원래 리뷰 잘 안남기는데, 수강을 아직 백일도 넘게 해야하기에 시간아까워도 남겨요.",1,jaeyun jung,2024-12-07 12:37:01,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,일본어 공부하기 좋은 앱,5,한미애,2024-12-07 06:48:55,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,백그라운드 재생시 지속적으로 멈추는 현상이 생기네요 이용이 불편해요,3,wj Joo,2024-12-05 12:11:17,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
,다시 깔아도 열리지도 않고 바뀌기 전 앱이 좋았는데 어쩌라는 것인지?,1,마음동동,2024-12-04 19:17:10,https://play.google.com/store/apps/details?id=com.siwonschool.siwonschool_android,yanadu,review,playstore,시원스쿨,2026-01-18T14:34:43.273598
