title,url,platform,company,source_type,collected_at,text
한글 입력기,https://search.naver.com/search.naver?where=web&query=site%3Atistory.com%20%EC%82%B0%ED%83%80%ED%86%A0%EC%9D%B5#,tistory,santa,blog,2026-01-18T15:32:33.206001,
"영어공부하는 직장인
hateenglish.tistory.com",https://hateenglish.tistory.com/3,tistory,santa,blog,2026-01-18T15:32:33.206001,"이렇게만 나와주면 좋겠는데 썅. 중간에 800점대 초반으로 떨어지기도 한다. 너무 공부 하기 싫어서 정신 놓고 풀면, 저렇게 된다. 토익은 절대 쉬운게 아니다. 만만치 않다.
산타토익 500점대에서 시작해서 추천 학습 200개를 풀었더니 이제 900대가 나온다. 어지간한 문제는 다 맞는 것 같고, 난이도 어려운 문제만 대충 틀리는 느낌적 느낌이랄까. 그런데 실제 토익 점수는 이렇게 안나와. 800점대 중후반에서 정체. 그런데 나처럼 영어 못하는 새끼들은 단지 산타 토익만 가지고 실제 토익에서 이런 점수를 내기 어렵다고 본다. 토익 800점대 중후반 나오는 것도 이제 와서 생각해 보면 잘한 거라는 생각이 드니까. 
  ""실전과 산타는 다르다""
  올해 초 산타 토익만으로 토익 공부 시작했다. 출퇴근 시간, 쉬는 시간, 화장실... 그리고 집에 와서 애들 재우고 난 뒤, 냅따 앉아 문제만 풀었어. 추천학습 점수가 800점을 넘기 시작한 게 아마 산타토익 문제를 푼지 한 달이 조금 지났을 때였다. 토익을 신청했다. 15년 만의 토익. 집 근처 마감이길래 그냥 가까워 보이는데 신청. 그리고 토익 보러 갔는데...
산타토익의 단점은 여기서 나온다. 나처럼 못하는 사람 기준으로 디지털로만 풀어 재끼다가 실제 오프라인 종이 시험 보니 적응이 안 된다. 특히 파트 7. 이건 그냥 무슨... 15분 남았습니다, 하는데 다섯 개 지문이 남아 있었고, 그때부터 우왕좌왕. ""난 영어를 잘하는 새끼가 아니었어. 네가 뭔데 그딴 생각을 한 거야?"" 내심 한 번에 900이 나와 버리면 어쩌지,라는 지금 생각하면 웃기지도 않은 생각을 하고 있었던 내가 진짜 병신 같았다고 생각했다. 
  ""공부 시간을 확보해라""
아내야 미안해... <뤼튼>
  성우들의 목소리도 그렇다. 영어 잘하는 사람들이야 뭐가 문제겠냐만은 나처럼 못하는 사람은 이거 진짜 중요하다는 것을 첫 토익 치고 알았다. 그리고... 방송의 품질. 영어 잘하는 사람들에게는 문제가 되지 않지만 한 문제 못 맞혀서 원하는 점수가 나오지 못하는 사람의 이야기가 내 이야기가 될 수 있다고 여겼다. ""야, 영어 잘하면 품질은 문제 되지 않아!""라는 생각은 영어 잘하는 사람에게만 적용된다. 
ETS 기출문제집을 샀다. RC, LC 최신 버전. 그리고 다음 토익 시험까지 두 개를 풀었다. 이때부터는 저녁에 어떻게든 공부 시간을 확보해야만 했다. 한 시간이라도. 아이들이 자고 난 10시, 11시. 이때부터 공부를 시작. 12~1시까지 했다. 이 정도는 해야 했다. 대학생들은 하루에 12시간씩 토하면서 공부한다. 단어도 외워야 했다. 종이에 적어서 출퇴근 시간에 되뇌었다. 암기가 될 리 있나. 머리는 굳었는데. 여하튼. 
와이프의 기분도 풀어줘야 한다. 항상 애들 재우고 나면 치킨도 먹고, 넷플도 보고, 낄낄 거리다가 눈이 마주쳐서 뜨거운 밤을 보내기도 했는데, 이제 공부를 좀 해야 했다. 와이프는 이해해 줬지만 내심 서운해했다. 쉽지 않다 직장인 영어공부. 
  좋아요3
공유하기
게시글 관리
구독하기
'토익' 카테고리의 다른 글
토익 정체  (5) 2024.09.09
토익 독학 돕는 유튜브  (1) 2024.09.09
마지막이라 생각했다  (0) 2024.09.09
토익에서 어려운 문제만 맞는 이유  (0) 2024.08.12
산타토익 후기-1 (직장인 버전)  (0) 2024.08.09"
"영어공부하는 직장인
hateenglish.tistory.com",https://hateenglish.tistory.com/2,tistory,santa,blog,2026-01-18T15:32:33.206001,"직장인은 공부 시간을 내기가 쉽지 않다. 결혼을 하지 않았다면 시간은 졸라게 많다. 결혼하고, 애까지 있으면 어렵다. 와이프한테 공부 한답시고 ""주말에 공부할 테니까 나 찾지 마""라고 하면 좋은 아빠, 좋은 남편은 아니라 생각. 
또 이러면 ""공부가 남자 혼자 좋다고 하는거냐. 가족을 위한 것이니 여자가 이해해줘야 하는 것 아니냐""라고 할지 모르지만 동의할 수 없다. 이런 생각 가지고 있었다면 결혼 안 하고 애도 낳지 않는 게 맞다고 생각. 
  ""결혼하고 애 있는 직장인 영어공부 시간 찾기""
뤼튼
여튼간에, 매일 아침 7시에 쳐 일어나서 출근하고 집에 오면 저녁 8시. 애 둘과 좀 놀다가 자러 가면 밤 10시. 애 재우고 나면 10시 반~11시. 와이프랑 수다 좀 떨고 나면 12시. 
주말에는 거의 가족 모두가 나들이를 가는 상황에서 공부 시간을 확보하기가 쉽지 않다. 그래서 올해 초 찾은 게 산타 토익이다. 후기를 좀 찾아봤는데 좋다는 사람도 있고 아니라는 사람도 있고. 
  다만 나같은 직장인에게 산타토익은 '감'을 찾기 꽤 괜찮다. 출퇴근하는 데 버스와 지하철 약 1시간을 쓰고, 못해도 하루 10~20분은 화장실에 쳐 앉아 있는다. 미팅을 위해 잠시 기다릴 때, 밥 먹고 잠시 짬이 났을 때, 산타토익은 앱만 열면 토익 문제 풀 수 있게 해 준다. 이런 점에 있어서 산타토익은 강추. 
다만, 영어를 원래 잘하던 사람이라면 산타토익 몇 번으로 감을 찾고 토익 점수 950 받고 끝냈겠지만 나처럼 원래 토익 공부를 해본적이 없는 사람이라면 산타토익의 문제 만으로 토익을 정복하기는 쉽지 않다는 생각. 반드시 ETS 기출문제도 풀어봐야 하는데 이건 다음에 다시 기록. 
하여튼, 산타 토익을 존나게 풀었다. 돈이 아까워서 환급반 등록 한 뒤 존나게 풀었다. 화장실에서 풀고 지하철에서 풀고 애들 재울 때 풀고, 아침에 출근해서 업무 시간까지 10분 남으면 풀고. 좋은 점 하나는 산타토익이 제공하는 예상점수. 이 예상점수도 누구는 맞다, 누구든 차이가 크다 하지만 동기부여에는 도움이 된다. 아래는 점수. 
  ""씨발 500점대가 뭐냐 500점대가""
씨발 515 실화냐. 토익이 왜이리 바꼈냐.
처음 산타토익 진단고사를 푸는데 깜놀. 아니 씨발. 발음이 왜이래. 찾아보니 토익이 그새 바뀌었다. 영국 발음, 호주 발음 뭐 추가됐다는 건 기억나는데 이 정도 일 줄이야. 마지막 토익이 15년 전이니까, 그 사이 씨발. 무슨 웅웅 거리고 왱왱거리다 끝난다. 당황해서 유튜브를 통해 토익이 어떻게 바뀌었는지 살펴봤다. 어려워졌단다. 씨발. 
  '15년 전 마지막 토익이 800점대 중후반이었던 걸로 기억하는데(진짜 정확히 기억 안남) 515점이라니.'라는 생각을 했다는 게 중요하다. 당시 마지막 토익도 LC에서 갑자기 터지는 바람에 점수가 잘 나왔을 뿐, RC는 300대 후반이 나왔던 것으로 기억한다. 회사 다니면서 해커스 어학원 LC 한승태 반 두 달 듣고 나온 점수였고, 그냥 뭔가 터진 날이라서 LC가 잘 나왔을 뿐, 토익을 잘하는 인간이 아니었는데 기억은 과거에 머물고 있었다. 
  그리고 주변에 죄다 900점 받은 사람밖에 없다보니, 마치 나도 900점은 쉽게 맞을 수 있는 사람이라는 오만이 가득 자리 잡고 있었다. 일단 일해야 하니까 오늘은 여기까지. 
  좋아요공감
공유하기
게시글 관리
구독하기
'토익' 카테고리의 다른 글
토익 정체  (5) 2024.09.09
토익 독학 돕는 유튜브  (1) 2024.09.09
마지막이라 생각했다  (0) 2024.09.09
토익에서 어려운 문제만 맞는 이유  (0) 2024.08.12
산타토익 후기-2(직장인 버전)  (0) 2024.08.09"
balanced-swan.tistory.com,https://balanced-swan.tistory.com/12,tistory,santa,blog,2026-01-18T15:32:33.206001,"평소 항상 휴대폰 하면서 지내는 지라 차라리 이럴 바에 공부를 하는 게 낫겠다 싶어서 
휴대폰을 하면서 공부를 할 수 있는 산타토익을 수강하게 되었다. 
90일 환급반 기준으로 약 18만 원 정도를 내고 수강했다. 
  추천하냐 안하냐 부터 물어본다면 
추천. 
  이유는 공부에서 가장 중요한 건 가시화이다. 
내가 성장하고 있다는 게 보이는 것. 
그게 공부에서는 쉽지 않아서 공부를 놓아버리곤 한다. 
  근데 그거 도와주는 시스템이 바로 산타토익에 있다.
'포인트' 
  rpg게임 내 에서 캐시를 모으듯,
하나하나 차곡차곡 쌓아가는 재미로 문제를 풀었다. 
실제로 이렇게 모은 포인트를 나중에 돈으로 환급받을 수 있다 해서 더 적극적으로 모았던 것 같다. 
  이외에도 예측 점수가 매우 정확해서 
실제 나의 실력을 측정하는 데도 큰 도움이 되었다. 
산타토익 기준 항상 870~910 왔다갔다 했던 것 같은데 
실제로 895점이 나왔다. 
  그리고 파트별로 공부할 수 있어서 
유형별로 학습할 수 있어서 내가 부족한 파트에 대해 집중 수강을 할 수 있었다. 
  그리고 가장 중요한 이유 또 하나는
바로 편리성. 
밥먹을 때나, 지하철을 탈 때나
무심하게 툭 켜서 공부할 수 있었다.  
  점수 인증 들어갑니다
  *이 이후에 1번 더 토익 시험응시했는데
 910점이 나왔다 ㅎㅎ 
좋아요공감
공유하기
게시글 관리
구독하기
저작자표시
'Business' 카테고리의 다른 글
왕십리 당톡 스피치 학원 솔직후기  (1)
2023.09.07"
"영어공부하는 직장인
hateenglish.tistory.com",https://hateenglish.tistory.com/9,tistory,santa,blog,2026-01-18T15:32:33.206001,"마지막 토익 시험을 앞두고 가열차게 산타토익 중. RC 점수가 오르지 않는데, 대부분 파트 5, 6에서 작살이 나기 때문. 따라서 산타 토익을 할 때 파트 5 문제를 집중해서 푼다. 화장실에 잠깐 앉았을 때 등 짬이 날 때마다 풀어 재끼는데 '쉬운 문제'의 경우는 이제 대부분 틀리지 않는다. 50 연속 정답에도 성공한 적이 있었는데, 위 사진은 45 연속 정답. 문제가 쉽다. 
  산타토익에서 제공하는 토익 예상 점수는 960까지 찍었다. 지금은 900점대를 유지. 하지만 실제 점수는 800점대 후반. 이 간극은 '어려운 문제'에서 나오는 게 아닐까 싶다. 
  산타 토익 파트 5 문제를 풀다 보면 '어려운 문제' '다소 어려운 문제'가 집중적으로 나올 때가 있다. 이러면 10문제 중 7~8개를 틀린다. 젠장. 어려운 문제를 못 푸는 이유, 간단하다. 영어를 졸라게 못하니까. 문법 개념이 안 잡혀 있으니까. 
  남은 토익 시험 날까지 틀린 파트 5 문제를 집중적으로 풀어보려 한다. 산타토익 기능 중 가장 괜찮은 기능으로 보임. 환급반 신청했는데, 왜 지난달 환급금은 입금되지 않는 것인가!
좋아요1
공유하기
게시글 관리
구독하기
'토익' 카테고리의 다른 글
이쯤 되면 화내도 되지 않을까[토익 점수 공개]  (1) 2024.10.09
내맘대로 직장인 토익 공부법  (2) 2024.09.30
토익 성적 확인...후  (3) 2024.09.19
토익 정체  (5) 2024.09.09
토익 독학 돕는 유튜브  (1) 2024.09.09"
code-trend.tistory.com,https://code-trend.tistory.com/5,tistory,santa,blog,2026-01-18T15:32:33.206001,"산타 토익 60일 0원 프리패스 후기
안녕하세요. 초보남편 쓰줍남입니다.
산타토익 환급 조건을 맞추기 위해 이 글을 쓰지만, 7월 초부터 9월 초까지 60일 동안 나름 즐겁게 했습니다.
토익 공부하기에는 정말 괜찮은 앱이라 생각합니다.
급하게 점수를 올릴 필요가 있으신 분들이나, 감을 잃지 않기 위해 매일매일 문제를 풀어보고 싶은 신 분들에게는 추천드릴 수 있겠네요.
  물론, 점수에 맞게 문제 난이도가 맞춰서 나오기에 초보 분들에게도 좋을거 같습니다.
    왜 산타 토익을 선택했나요?
최근 토익 점수를 단기간에 올릴 필요가 있어서 공부를 하게 되었습니다.
대학생때 시험 치고나서 거의 5년간 손 놓고 있었기 때문에...
점수가 당연 안나올 거라 예상했습니다.
  처음 산타 토익을 시작했을 때, AI 테스트에서 얻은 점수는 515점.. 충격적이었습니다.
(와 그래도.. 영어공부 못하는건 아니였는데...)
충격적인 점수를 보고, 토익 감을 찾기위해 시험을 등록하고 점수를 받았는데
산타 토익과 얼추 비슷한 595점이 나와서 나름 비슷하게 나오고, 어플 점수에 신뢰성이 생겼습니다.
  더 이상 토익 관련 인강이나 서적 등 찾는데 소비하기 보단, 일단 내가 하는게 중요하기 때문에
스마트폰이나 테블릿만 손에 있으면 편하게 원하는 시간에 바로바로 할 수 있기에 선택했습니다.
  장점은 뭔가요?
3가지 정도 장점을 요약하자면
일단 손쉽게 토익 문제에 접근 할 수 있다는 것이 장점입니다.
책을 들고다니는게 무겁고 불편하기에, 테블릿이나 스마트폰만 있으면 언제든지 접근 할 수 있는 접근성이 장점이네요.

파트별로 문제를 공략할 수 있다는 것입니다.
매일매일 공부하다 보면 데이터가 쌓여 그래프로 취약한 부분을 알려줍니다.
그래서 내게 가장 필요한 파트를 찾아서 부분 별로 문제를 집요하게 파고 들 수 있습니다.
이 부분에서 산타토익의 가장 큰 장점이 나타나는데, 바로 듣기 입니다. 정말 쉽고 편하게 듣기 공부를 할 수 있어요.
밖에서 공부할 때 이어폰을 끼고 하게 되어 시험장에서 안들릴까 걱정 할 수도 있겠지만 일단 많이 듣고, 많이 풀어보는게 최고입니다.

문제를 풀다보면 복습 개념으로 반복되는 지문이 보이는데, 외우는걸 싫어하는 저로서는 너무 좋았습니다.
반복적인 단어와 문장 구조의 노출로 궃이 외우지 않아도, 머릿속에 저장이 되어 새로운 문제에서 적용하기 좋았습니다. 
단점은 뭔가요?
단점도 장점처럼 3가지 정도 간추려 보겠습니다.
해설이 빈약하다.
개인적인 생각이기에 다를 수 있겠지만, 틀린 문제 해설을 볼 때 정말 이건 보고 이해를 하라는 건가 하는 빈약한 해설이 있습니다.
반대로 해설이 잘 되어 있는 것도 있지만, 빈약한 정도가 더 많은 것 같습니다.

자주 먹통이 된다.(1~2시간 서버가 다운 된다는 말은 아니고, 잘 때 모기소리가 나면 짜증나듯 신경쓰이는 정도?)
산타토익 서버 문제일 가능성으로 보이는데, 삘 받아서 문제를 풀다보면 로딩 때문에 열받아서 그냥 꺼버리고 공부가 아니라 시큰둥하게 출석하기 위해 했던 기억이 많이 나네요.
이 때문에, 듣기 파트에서도 가끔 소리가 안나오는 문제나, 틀린문제를 다시 듣기위해 재생하면 앞부분 소리가 살짝 끊겨서 나오는게
은근 신경쓰이고 짜증나게합니다.

 돈을 좀 버는지 어플 기능에 별로 신경 안쓰는 것 같다.
구체적으로 말씀드리기는 어려우나, 어플을 60일 동안 사용한 느낌상 잘 만들었다는 느낌은 없습니다.
개인차겠지만, 사용자들에게 편의성 기능을 제공하는 것에 내규 규정이 있는진 몰라도 크게 신경쓰고 있는 듯한 느낌은 아니었습니다.  

마무리
단점이 없는 제품은 없습니다. 그만큼의 장점이 그것을 커버해 주는지에 따라 다를 뿐.
'나는 정말 토익 시험 한 번도 안해봤고, 영어는 초등학교 때부터 담 쌓아서 뒤에서 상위권은 내가 담당이었다.'
가 아니라면 산타 토익으로 매일매일 공부하는 습관을 들여, 공부하는 것 추천드릴 수 있겠습니다.
  어플을 사용하다 보면 제가 쓴 단점들이 느껴지시는 분들도 계시겠지만, 접근성 하나만으로도 충분히 괜찮은 어플이라 생각합니다.
  저는 이 어플을 통해 60일 동안 515점이라는 충격적인 점수에서 그나마 사람다운 점수인 815점으로 300점 올렸습니다.
60일이 길면 길고 짧으면 짧지만 일하면서 공부하는 제 입장에서는 매우 만족할 만한 상승 점수였습니다.
  저처럼 직장 일이나 공부할 시간을 쪼개서 사용해야 하는 바쁜 분들이라면, 좋은 선택지 중 하나라고 생각합니다.
좋아요1
공유하기
게시글 관리
구독하기
저작자표시"
sroalearn.tistory.com›산타토익-환급반-1달차솔직한후기,https://sroalearn.tistory.com/entry/%EC%82%B0%ED%83%80%ED%86%A0%EC%9D%B5-%ED%99%98%EA%B8%89%EB%B0%98-1%EB%8B%AC%EC%B0%A8%EC%86%94%EC%A7%81%ED%95%9C%ED%9B%84%EA%B8%B0,tistory,santa,blog,2026-01-18T15:32:33.206001,"산타 토익 환급반 1달 차의 솔직한 후기


산타 토익 이란? AI를 기반으로 만들어진 토익 문제를 무제한으로 풀 수 있는 어플.

그렇다면 그 중에서도 환급반이란? 말 그대로 60일의 기간 동안에 그날그날 주어진 문제만 풀어주면 미션 성공하여 지불한 금액의 전부를 돌려받는다.

Ai란?

인간의 지능을 갖고 있는 기능을 갖춘 컴퓨터 시스템을 말하며, 인간의 지능을 인공적으로 기계에 시연한 것. (위키백과 일부 참조)

Ai를 기반한 지식산업을 토익에다가 결합하여 어플로 내놓는다? 이것만 들었을 때, 엇 참신하다?
라는 생각이 들었다. 광고로 지나가다가 몇 번 들은 적이 있었고, 토익을 준비해야 할 시기가 마침 와서 궁금증을 안고 결제를 해보 앗다.


* 슈퍼플랜 환급반


171,000원 꽤나 큰 금액이다. 어플 네가 17만 원?
그래도 나는 환급을 받을 것이니까!
꼭 받을 것이다.

아래 화면이 환급을 위한 출석도장식으로 카운트가 되고 있다.
출석만 하면 찍히는 것이 아니라
그날 주어진 미션을 클리어해야만 빨간 도장을 받을 수가 있다.

   
이런 식으로 각 수준에 맞게 부족한 부분을
Ai가 맞춤으로 제공해준다.
거의 한 달간 사용해 보았지만 결론부터 말하자면, 나에게는 크게 도움이 되지 않았다.

나만의 평가 요소는
가격/ai/효율성/나의 마음가짐
4가지로 나눠 보았다.

가격

가격은 비싸다. 환급을 떠나서 정찰 가격으로만 보았을 때 비싸다. 학원 / 인강 두 곳만 놓고 비교했을 때 어플 가격이 17만 원이라면, 비싸다고 본다

AI

Ai라는 것 때문에 사실 17만 원을 투자해도 아깝지 않다고 생각했다. 하지만 토익의 ai라...
크게 메리트가 없다.
내가 자주 틀리는 파트 / 분야를 집중적으로 제공하는데, 그렇게 되면 틀리는 문제에 편중되게 된다 토익시험을 한두 번 쳐본 사람은 알겠지만,
내가 틀린 것만 공부한다고 해서 시험을 잘 보는 것이 아니다.

문제의 질과 시간 효율성

문제의 질을 논할 만큼 고득점자도 아니고, 해당분야에 있지도 않다. 다만 한 달 정도 공부하여 보니 느끼는 것은 ETS 적이지 않다는 것이다.
결국에 토익이란 시험을 잘 치는 것이 목표 아닌가? 시험의 방향을 잘 잡고 출제기관의 스타일을 익히는 것이 더 유익하다고 본다. 무제한 제공이기 때문에 문제와 시간을 남용하기 때문이다.


나의 마음가짐

모든 공부에 있어서 개인의 마음가짐이 가장 중요하다고 보는 사람이다.
우선 환급이라는 미션이 걸려 있어서 의무적으로 공부를 할 수 있다 라는 장점도 있지만, 반대로
성의 없이 풀게 된다. 그나마 공부 의지가 아주 없는 사람한테는 도움이 될 수도 있지만, 혼자 책상에 앉아서 책을 피고 하는 공부가 더 효율적일 수 있다 생각한다.
팟 7 같은 경우는 아이패드이든 핸드폰이든 컴퓨터든 종이가 아닌 화면이라 가독성이 좋지가 않기에 풀다 지쳐버린다.

이것이 단점이다 라고 딱 말할 수 없다. 사용자마다 어떻게 활용하느냐가 다른 결과들이 나오기 때문이다. 산타 토익을 기본 공부에 보조적 수단으로 사용한다면 추천한다.

내가 잘하고 있나?라고 체크해주는 ai 선생님 정도로 가벼운 마음으로 접근하는 것이 어떨까?


좋아요2
공유하기
게시글 관리
구독하기"
codingjethro.tistory.com,https://codingjethro.tistory.com/26,tistory,santa,blog,2026-01-18T15:32:33.206001,"2년 여전에 봤던 토익 점수가 만료되어 괜찮은 토익 강의가 찾아보다가 모바일 어플로 문제를 풀 수 있던 산타 토익이 생각 났어서 검색해보니 산타 토익에서도 환급반이 존재하여 환급반 과정을 신청해서 60일 동안 나름..? 열심히 문제 풀었던 것 같다.
  사실 산타 토익을 신청했던 가장 큰 이유는 과거 토익 인터넷 강의 환급반을 들었을 때, 가장 아쉬웠던 부분이 문제를 위주로 공부할 수 없다는 부분이었는데, 그 당시 인강 수강하면서 산타토익이라는 어플 있는 걸보고 왜 저걸 안 했지...라는 후회를 많이 했었다. (물론 그 당시에 산타 토익에서도 환급반이 있었는지는 모르겠지만 말이다)
  여튼 이번에 토익 공부한게 3번째로 공부한 것인데, 문제 위주로 공부할 수 있어서 엄청 만족스러웠다.
과거 인강 들을 때는 인강 듣기 위해 문제 풀고 난 뒤에야 강의를 들을 수 있었는데, 환급 조건 때문에 인강에서 배속도 쓰지 못 하고 스킵도 못 하고 1시간 동안 아는 문제도 설명을 다 들었어야해서 곤욕이었는데(엄밀하겐 환급 조건이 시간 채우는 건 아니고, 하루에 한 강의 듣는 거였는데 보통 한 강의에 1시간 정도 됐던 걸로 기억한다) 산타 토익은 문제 푸는 시간도 수강 시간에 반영되고, 그 시간을 기반으로 환급 받을 수 있어서 좋은 것 같다.
  다만 실전 모의고사 푸는 시간은 반영 안 된다는 버그 있는 점은 좀 그렇긴 하고, 또 아쉬운 부분 중 하나는 문제 푸는 시간만 학습 시간으로 반영되고 문제 푼 뒤 해설 보는 시간은 반영 안 되는 부분은 좀 아쉬웠다. 물론 켜놓기만 하고 시간 채우는 걸 방지하는 목적이겠지만, 리스닝 푼 뒤에 다시 들어보거나 따라하는 시간 등은 학습 시간에 안 들어가니 바빠진 이후로는 시간 채우기 위해서 문제 푸는데에만 급급해지더라..ㅠㅠ
  물론 이건 SSAFY하면서 바빠지고 시간 없어진게 가장 크겠지만 말이다.
시작하기 전에는 왔다갔다 편도 1시간 30분 동안 버스에서 문제 풀면 되겠지!라는 생각을 했지만,
몸이 피곤하기도 하고 생각보다 핸드폰으로 문제 푸는건 힘들더라..ㅠㅠ (개인적으론 PC로 문제 푸는걸 추천한다)
PC에서 지문 한 눈에 보다가 작은 핸드폰으로 왔다 갔다 하면서 풀어야되서 그랬던 건지... 피곤해서 안 했던 건진 모르겠지만, 처음 계획과 같지만은 않더라ㅋㅋ..ㅠ
  아, 그리고 산타 토익에 아쉬웠던 부분은 중복된 문제가 계속 나오는게 가장 불만스러웠다.
AI가 학습자에게 가장 필요한 문제를 골라주고, 틀리거나 부족한 부분을 채워줄 수 있는 문제를 제공하는 것은 만족스러우나, 문제 풀이 적은 것인지 아니면 틀린 문제 복습을 위해 틀렸던 문제를 제공하는 건진 모르겠지만 같은 문제가 계속 나와서 어느 시점 지나면 아는 문제는 그냥 지문 안 보고도 맞출 수 있었다. 이 부분은 개인적으로 많이 많이 아쉬웠다. (근데 맞췄던 문제도 또 나왔던 것보면... 문제의 풀이 아직은 부족한게 아닐까싶다. 예전에 환급 인강 들을 때 거기에 체험으로 껴있던 빅플도 며칠 써보긴 했는데, 그땐 제대로 안 써봤어서 빅플은 같은 문제 또 나오나 안 나오나 모르겠다..)
  음.. 그리고 마지막으로 정말 불편했던 점은 설정에 있는 지는 모르겠지만 RC 문제 풀때 문제 바뀔 때마다 계속 분석이 필요한 문장 눌러보세요. 식으로 메세지 창이 계속 떳어서 정말 불편했다. 한 두번 알려줬으면 그 이후론 안 알려줘야지, 매번 문제 바뀔 때마다 뜨니깐 정말 짜증나고 불편했다.(메세지 창으로 문제 가리는게 가장 싫었다)
  그런거 빼면 산타 토익 정말 만족스러웠고, 2년 뒤에 다시 산타 토익을 할꺼냐?라고 물으면 Yes라고 대답할 것 같다.
  ps. 토익은 2번 연속으로 보면 하나는 쪽박이고 하나는 대박이라는 말이 있어서, 토익 볼때는 항상 2개 씩 연속으로 보고 있다.
지난 시험(2년 전)에는 900, 950을 받았고 이번에는 895, 945를 받았는데, 이전에 비해 5점이 떨어져서 아쉽긴 하지만ㅠㅠ
투입된 노력에 비해서는 정말 잘 나온 것 같아서 정말 만족스럽고, 누군가 토익 추천해달라고 하면 산타 토익 하라고 하지 않을까 싶다.
좋아요공감
공유하기
게시글 관리
구독하기
'Something' 카테고리의 다른 글
D:CHAMPS 참여 후기  (0) 2023.09.30
Mattermost/Slack Webhook Scheduler  (0) 2023.07.15
첫 갤럭시...! Galaxy S23+를 만나다..!  (0) 2023.02.14"
