title,text,rating,author,date,url,company,source_type,source_platform,search_keyword,collected_at
,큰 도움이 되었어요. 덕분에 해외 여행 가서도 친구들 사이서 기 죽지 않겠어요!,5,박홍식,2026-01-13 22:08:02,https://play.google.com/store/apps/details?id=kr.epopsoft.word,malhae,review,playstore,말해보카,2026-01-18T14:34:37.234632
,굿,5,삐삐,2026-01-13 21:36:37,https://play.google.com/store/apps/details?id=kr.epopsoft.word,malhae,review,playstore,말해보카,2026-01-18T14:34:37.234632
,그 초록부엉이보단 낫지만 하는행동이 악질 카톡 가입시키고 바로 결제유도하는거보소 뭘 하지도 않았구만,5,살가울,2026-01-13 21:34:22,https://play.google.com/store/apps/details?id=kr.epopsoft.word,malhae,review,playstore,말해보카,2026-01-18T14:34:37.234632
,와 이건 돈 요구나 사기성 로그인 이 없고 듀오링고랑 차원이 달라서 더 영어단어가 팍 팍 외워질거같습니다.,5,민동식,2026-01-13 21:23:48,https://play.google.com/store/apps/details?id=kr.epopsoft.word,malhae,review,playstore,말해보카,2026-01-18T14:34:37.234632
,영포자인데 일단 첫걸음이 좋습니다. 틀리면 바로바로 알려줘요,5,Norm Hwang,2026-01-13 20:54:37,https://play.google.com/store/apps/details?id=kr.epopsoft.word,malhae,review,playstore,말해보카,2026-01-18T14:34:37.234632
,👍🏻👍🏻👍🏻👍🏻,5,금빛섬광,2026-01-13 20:15:15,https://play.google.com/store/apps/details?id=kr.epopsoft.word,malhae,review,playstore,말해보카,2026-01-18T14:34:37.234632
,좋긴한데 27문제에서 답을 쓰려고하면 계속 돈을내라는 광고가 나옴 치워도 계속 돈을 내라하며 돈을요구함,2,문종백,2026-01-13 20:09:06,https://play.google.com/store/apps/details?id=kr.epopsoft.word,malhae,review,playstore,말해보카,2026-01-18T14:34:37.234632
,리스닝학습 중 마이크를 사용하려고 하니까 되지 않습니다 어휘학습과 문법학습 할때는 마이크가 되는데 리스닝 학습때 마이크가 되지않는 이유는 뭡니까 마이크 권한 허용했는데 유독 이 부분에서만 그러네요,2,숭숭,2026-01-13 20:08:31,https://play.google.com/store/apps/details?id=kr.epopsoft.word,malhae,review,playstore,말해보카,2026-01-18T14:34:37.234632
,돈내야되서 아쉬워요 캐릭터 꾸미기도 너무 어럽고 단어도 어렵지만 공부 안해도 되서 좋다네요,3,정여주,2026-01-13 20:05:23,https://play.google.com/store/apps/details?id=kr.epopsoft.word,malhae,review,playstore,말해보카,2026-01-18T14:34:37.234632
,알기쉽고 좋아요,5,이명아,2026-01-13 20:03:11,https://play.google.com/store/apps/details?id=kr.epopsoft.word,malhae,review,playstore,말해보카,2026-01-18T14:34:37.234632
,경쟁도돼고 영어 실력이 팍팍 늘어요!,5,고태원,2026-01-13 19:52:41,https://play.google.com/store/apps/details?id=kr.epopsoft.word,malhae,review,playstore,말해보카,2026-01-18T14:34:37.234632
,정말좋네요 ㅎㅎ,5,이한솔,2026-01-13 18:16:00,https://play.google.com/store/apps/details?id=kr.epopsoft.word,malhae,review,playstore,말해보카,2026-01-18T14:34:37.234632
,초등 이나 중등때 유용하게 집에서 공부할수 있어서 좋아요,5,조일상,2026-01-13 17:45:52,https://play.google.com/store/apps/details?id=kr.epopsoft.word,malhae,review,playstore,말해보카,2026-01-18T14:34:37.234632
,머리속에 쏙~들어와요~!!!,5,김미숙,2026-01-13 17:11:14,https://play.google.com/store/apps/details?id=kr.epopsoft.word,malhae,review,playstore,말해보카,2026-01-18T14:34:37.234632
,계속 하면 늘꺼같아여 좋아여,5,ONESIK Lee,2026-01-13 15:38:04,https://play.google.com/store/apps/details?id=kr.epopsoft.word,malhae,review,playstore,말해보카,2026-01-18T14:34:37.234632
,영어완전초보에게 쉽게 접근할수있는 어플임,5,손상호,2026-01-13 13:00:29,https://play.google.com/store/apps/details?id=kr.epopsoft.word,malhae,review,playstore,말해보카,2026-01-18T14:34:37.234632
