title,text,rating,author,date,company,source_type,source_platform,search_keyword,url,collected_at
베리굿 베리굿,베리굿,5,solmee,2025-03-08T11:07:34-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
도움이 좀되는것 갔아요,좋아요,5,로꿍 할머니,2025-03-07T17:07:44-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
good,I think it’s good application especially it’s free,5,michaelis1004,2025-03-06T00:22:46-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
젛아요,최고의앱,5,곱당이,2025-03-05T19:31:09-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
귀에쏙쏙,반복학습을통해 이해가되면서 자엽스럽게 외워져요 너무좋아요,5,시시콜코르,2025-02-26T03:31:53-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
재밌어서 계속 하게 됨,재밌어요 배우는게!,5,실명전사오현석,2025-02-24T23:25:02-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
하나도 안좋음.,안좋음.,1,🤢🤮🤮🤮🤮🤮🤮🤮우웩,2025-02-23T18:52:23-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
너무 좋아요!!!!,"스픽 이라는 앱이 더 좋음 원래 
스픽 나오기 전에는 ai튜터 같은거
없었음",5,😎😋😀🥲😀🤱,2025-02-23T04:27:18-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
리뷰 잘 안쓰는데..,"케이크는 저번에도 한번 무료로 사용한적이 있는데
이번엔 플러스 가입하고 욜심히 공부해봐야게써여 ㅠㅠ
이때까지 많은 영어앱 써보지만 케이크만큼
괜찮은 앱은 못봤어영 ㅋㄱㅋㄲㅋ
열심히 해보겠습니당 !",5,바보멍충똥깽,2025-02-22T19:53:47-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
영어공부에 탁월,쉽게 접근할수있고 ai튜터와 공부하니 실제 대화하는것처럼 도움이 많이 된다,5,ai영어,2025-02-22T02:22:04-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
케이크짱,이만한 영어어플 없어요 무조건 다운받고 공부하세요 진짜 짱이에요ㅠㅠ 질이나 양이나 다른 어플보다 훨배 나아요. 집에서 하고 싶을때 언제든지 눈치보지 않고 할수 있다는 장점이 큰 메리트인것같아요! 갓성비!,5,집으로 가는길,2025-02-20T07:25:56-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
최고의 어플임,"이거만한 공부 어플은 없음….
플러스 회원도 좋지만
그래도 맛보기로 영상만 모아서 레벨별로 쭈욱 풀어주심 좋겠음
오랜만에 들어오니 다 유료라서 신규 유입은 어려울 듯 싶네요!",5,부탁 드려융,2025-02-20T03:30:19-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
너무 좋은 것 같아요..🩷,제가 영어를 정말 못 하는 쪽이라서 내신도 거의 망해가고 있는? 아니 그냥 망한 상태인데 이번에 겨울방학이기도 하니까 기회로 삼아서 영어 실력을 높여 보려고 해요!,5,영어못하는수학과지망생,2025-02-17T20:02:47-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
너무 앱이 좋아요,제 아들이 한번 깔아보고 싶다고 해서 깔았는데 애가 너무 좋아하는거예요.밥 먹을 때도 하고 쉬는시간에도 해서 나중에 실력이 팍팍 늘것같아요.만들어 주신분 감사합니다.,5,일모쇼tv,2025-02-16T05:31:45-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
굿,굿,5,넘어진 원숭이,2025-02-13T22:57:01-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
Good,It's really good,5,실망이실망이,2025-02-13T16:46:56-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
매일하기 괜찮은거 같아요,같은 문장 반복해서 발음도 따라할수있고 기초를 모르는저도 잘 따라갈수 있을거같아요.,5,ipse0,2025-02-13T02:46:22-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
추천,너무 좋아요,5,우쒸......,2025-02-12T23:34:09-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
굿,아주 좋아요,5,굿굳구드르,2025-02-12T16:23:22-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
재밌고 유익,재밌고 유익해요!!! 너무 좋아요,5,쏘옹쏭쏭쏭,2025-02-10T07:33:40-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
최고,좋아요.  여ㅕㅇ오학습에 진짜 도움 많니 되요,5,ㅇㅋㅇㅋ!!!,2025-02-10T01:30:46-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
좋음,내일 제가 갑자기 영어 시험이 생겼는데 cake 덕분에 좋은 성적으로 합격 할 것 같아요 감사합니다,5,오야누어텉포야낮,2025-02-10T00:54:22-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
굿,좋아요!,5,마마오,2025-02-09T18:08:57-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
좋아요,완전 굿굿,5,엑이게어거어ㅓ여ㅠㄷ,2025-02-08T11:16:04-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
영어 도움이 많이 됩니다.,직접 읽으면서 외우면 더 많은 도움이 되는거 같아요,1,ㅁㄴㅇㄹㄱㅁ,2025-02-08T05:29:40-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
너무 좋아요,It’s so good!,5,리뷰쓰는 당나귀,2025-02-07T03:55:09-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
케이크 최고!!,"저 뉴질랜드 유학생인데 이 케이크
 덕에 좀 영어공부가 되고있어요~!",5,감자둥이 시은,2025-02-05T15:04:24-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
습관적으로 하게됨,영어가 찾아오게 하니 습관적으로 하게되고 반복적으로 문장 배열에 이해가 되더니 표현들이 머리에 남기 시작해서 재밌네요 ㅎㅎ,5,홍아~,2025-02-03T14:43:10-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
환불이안돼요 고객센터 답도없음....,잊고살다가 1년뒤에 갑자기 결제됨.. 애플 또는 구글로 인앱결제만 된다고 직접 환불하라고 자주묻는질문에는 써있는데 둘다 확인해봐도 전혀구독 결제 내역없음.. 돈은나갔음.. 답답해서 메일문의 했으나 무응답.. 대표전화번호 전화 안받음.. 진짜 알림도 없이 너무함 돈이너무아까워요 빨리 환불해줘요,1,sid3434,2025-02-03T01:34:39-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
진짜 추천드리는 영어앱임,복습도 되고 좋음 내가 모르던 영어 문장과 단어를 알수있고 틀리면 다시 복습도 해주고 그 발음도 알려주니까 이해가 쏙쏙 된다,5,사모예드🐶,2025-02-02T16:24:56-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
굿,무료로 들을 수 있는 게 장점,5,우애이잉,2025-02-02T07:01:02-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
공부하기좋음,굳굳,5,몽이님입니당,2025-02-01T06:22:51-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
시작,가보자. ㅎ,5,알랴뷰달링,2025-01-30T06:55:15-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
단점이 없다,불편한 점이 없는 게 장점이다,5,치즈케이뀨뀨,2025-01-29T06:28:46-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
good.,good.,5,illililiillll,2025-01-28T08:21:03-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
좋아용!!,👍👍👍👍👍👍,5,고래아기,2025-01-26T01:15:20-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
굳,굳굳,5,고잔동코알라,2025-01-25T23:03:06-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
유료어플인데 광고 실화?,유료어플인데 광고 실화?,1,well icn am,2025-01-25T01:30:00-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
좋아요!,"일상영어, 틀리면 계속 반복해줘요~ 기억날때깢 ㅋㅋ",5,yy_yy!2,2025-01-23T15:11:06-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
고령자도 할수있는 앱,회화에 1도 모르는 저를 재미와 동기부여를 해준 앱,5,이스텔지아,2025-01-21T15:01:12-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
제가 했던 것 중에 제일 재미있습니다❕,제가 원래 영어를 싫어했고 그리고 영어학원을 다니는데 레슨이 재미없었는데 이 앱은 AI 영어 선생님과 함께 재미있고 독특한 대화를 이어나가는게 정말 제게 도움이 많이 되는 것같아요.그리고 무엇보다 무료로 하는 것이 정말 좋았습니다.이 리뷰를 통해 큰 도움이 되셨다면 감사합니다.지금까지 긴 얘기 들어주셔서 감사합니다👍👍,5,큐티뽀짝 기요미 프린세스,2025-01-20T17:00:47-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
좋다,좋다 좋아,5,Niceliliol,2025-01-20T07:48:02-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
영어 회화 레벨 늘리기 꿀,정말 꿀같은 회화 앱입니다,5,허리케인슝,2025-01-20T03:54:57-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
좋아요,옛날에 많이했는데 중독성 때문에 계속 하게 되네요,5,your a gay,2025-01-20T02:51:42-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
리뷰 남기러 일부러 왔습니다!!,"케이크 찬양글 쓰러 왔습니다ㅎㅎ
요새 영어회화 유료 강의 사이트 광고가 정말 많아서 어디를 이용할지 굉장히 고심했는데 케이크 어플을 알게 되어 요새 삶에 활력이 생겼습니다!!
(거짓말 절대 아니고요, 뒷광고?도 절대 아닙니다)
올리버 쌤 유튜브부터 일단 보자고 결심하고 보던 중 올리버 쌤이 케이크 앱을 통해 공부할 수 있다고 하셔서 바로 설치했는데 중독됐습니다🤣🤣
진짜 잘 만든 어플인데 누가 만들고 어떻게 수익을 창출하는지 참 궁금한 어플입니다!!
정말 무료 어플 맞나요?!!
개발자 님, 감사합니다😍😍",5,레모니0000,2025-01-17T06:45:20-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
도움이됩니당,재밌어욥,5,이팡비,2025-01-16T20:58:09-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
좋네요,좋아요~~,4,ㅎㅈㅇㄷ,2025-01-16T01:22:32-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
굿,구우우우웃,5,울라썰라,2025-01-14T17:24:33-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
잘배우고있어요,"잘배우고 있어요
가끔 어플리케이션이 멈추는데
아마 데이터불러오고 처리하는데 문제가 있나봅니다",5,혼네무네히사,2025-01-13T18:30:56-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
쉽고 재밌어요,다양한 유튜브 영상들로 학습하니 재밌고 흥미가 생겨요,5,엘렐레얼렐레,2025-01-13T03:13:28-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
좋아요~!!,"플러스 구독해서 내문장에 저장하고 문장 학습하기를 잘 사용하고 있는데
폴더같이 문장들 저장한걸 그룹으로 묶어서 그룹별로 문장 학습할 수 있는 기능이 있으면 좋을 것 같아요..! 자주 찾게돼서 즐겁게 영어공부하고 있습니다 짱🤩",5,0g애추,2025-01-11T22:42:14-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
복구 불가,2017년에 광고 없던 시절부터 공부했던 기록 다 삭제됐어요ㅋㅋ 복구도 안된다하네요;;,1,얼른 지우고 싶음,2025-01-11T16:59:39-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
이거 진짜 대박,인스타 광고로 에이 설마 이러면서 들어왔는데 게임 같고 영어가 재미있어요👍👍 이 앱 만드신분 저의 사랑을 받으세요🫶🫶🫶🫶,5,김치를 가지고 다니는 도라에몽,2025-01-10T04:29:28-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
스타킹,"여성이스타킹신고하이힐에 짧은치마가
잘되요 이상한가요",5,전신스타킹만보지보이게신고하이힐신어서춤을섹스댄스추는여자,2025-01-09T14:21:48-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
진짜 좋아요,"써본 앱 중에 제일 좋아요. 전화영어, 회화영어보다 더 좋은것같아요.",5,맹꿀이,2025-01-09T08:04:26-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
굳,짱,5,꼬꼬꼬꼬꼬맹이,2025-01-09T05:05:55-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
공짜가 최고죠.,연습할 수 스타일이어서 내게 딱이에요.,5,흘강,2025-01-08T04:23:35-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
이렇게 광고 많이 있어요,케이크 좋은데 광고가 너무 많이 나와서 너무 좀 그렜어요 그래도 재밌긴 해요^^,3,시나모롤 카푸치노,2025-01-07T21:26:30-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
굿굿!,진짜 저 한테 잘 맞춰줘요!,5,꼬미의 하루일기,2025-01-06T21:24:13-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
광고 소리가 너무 커요,광고 소리가 너무 큽니다. 무료로 사용가능해서 너무 좋습니다. 하지만 튀어나오는 광고 소리가 너무 커 깜짝 놀랍니다. 앱 내 학습 소리와 비슷한 정도로 나오도록 조정 부탁드려요,5,난다똥까스,2025-01-06T19:17:28-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
굿,굿,5,이후르루,2025-01-06T02:47:19-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
하루 10분의 효과는 크다,"하루 10분씩 만이라도 듣고 따라하기만 해도 말하기 실력이 많이 향상된듯 합니다 
감사합니다",5,솔로몬은핸드느,2025-01-06T01:40:57-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
알림이 시도때도 없이 울려요,"알림이 한시간에 한번은 울리는듯,,,,",4,꿿뚫뵗셇,2025-01-05T16:11:00-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
굿굿굿,너무 좋아용 열심히 연습할것같아요,5,말딘,2025-01-05T05:49:52-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
굿,굿,5,carzino,2025-01-04T04:51:25-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
뿐쵸,"웬만한 영어 공부 앱들(듀오링고, 파파고, 말해보카•••)을 써본 사람임다ㅏ
요즘 게임 광고에 계속 뜨길래 한번 깔고 꾸준히 해봤어요오
광고는 무료인데 개인적으로 별로 나오진 않았슴당
한번쯤 시간 날 때 해보시는거 추천드려용ㅇ
좋슴다!",5,뿐쵸,2025-01-04T02:04:16-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
아쉬움,무료앱일 때는 정말 훌륭했는데 비용을 지불하고 나니 비용만큼의 값은 못하는 것 같아요ㅠ 타 어플을 엄청 오래 사용중이어서 그런지 더 그렇게 느껴지네요.. 섀도잉을 규칙적으로 하고 싶어서 결제했는데 의지력이 없으면 지속적으로 하기도 어렵고 사실 의지력만 있으면 유튜브로도 충분해서ㅠㅋㅋ 그런 부분에서 앱이 도움이 되진 않는 것 같아요. 그리고 가장 문제는 AI 기능을 추가하셨지만 다른 어플에 비해 인식의 정확성이 너무 떨어지고 자기 맘대로 말을 멈추거나 오류 수정도 안되어서 너무 불편합니다ㅠ AI 기능이 보완되면 원어민 발음 섀도잉과 프리토킹이 한 앱에서 해결될 수 있어서 정말 좋을텐데 아쉽네요..,3,레몬거북,2025-01-03T01:23:58-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
예전이랑 달라진것같아요,한 4년전인가 엄청 열신히 하다가 계속 뜸해져서 사용을 안하다가 이번에 공부다시하고싶어서 들어갔는데 예전엔 제가 말도하고 말을 녹음해서 잘따라했는지 등급도 나오고 했었는데요 스피킹위주로 공부할수있어서 좋았던것같은데.. 뭔가 많이 바꼈네요? 구독하고 결제를 해야 그 기능을 사용할수있는건지 궁금합니다.. 그 기능이 있다면 결제도 하고싶구요!!! 답변해주세요 ㅠㅠ,5,론위슬리,2025-01-02T06:35:01-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
최고의 어플! 다크모드 지원 개발하고 계시겠지만 부탁드려용,이렇게 좋은 어플 만들어주셔서 감사합니다!,5,남냠맛있다,2025-01-02T06:25:24-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
영어공부 쉽게 해서 좋아요,"매일 영어공부해야지 해야지 하면서 미루지말고, 간단하게 하루 10분만이라도 하자는 마음에 다시 시작한 앱 🙂",5,어터미에요,2024-12-31T23:12:30-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
최고의 어플,영어가 재밌어지는 어플,5,Rwaneee,2024-12-24T14:29:42-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
너무어려워요,그냥 냅다 외워야하는거 같아요.,1,익명의그냥,2024-12-24T00:45:13-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
앞에 광고에 유료임을 얼려야 함,첫번째 광고만 아니면 좋을건데,1,검증100,2024-12-21T00:11:20-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
..,...,1,ㅏㅏㅓㄴ38,2024-12-20T04:44:49-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
불꽃이 모두 사라졌어요,50개 좀 안되던 불꽃이 하루 아침에 사라졌습니다. 복구 해주세요,2,color2280,2024-12-19T15:49:23-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
와 직이네,좋음 ㄹㅇ로다가 진짜 실력항상 될듯,5,Suprisemotherfxxker,2024-12-18T04:21:13-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
너무 좋아요!!!!,it’s really good app ever,5,Zaya_1117,2024-12-17T22:14:53-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
조아여,Good,5,kj_S2,2024-12-17T17:33:19-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
좋아용,굿굿굿,5,새븐틴,2024-12-17T16:47:05-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
케이크 완전 좋아요,영어  향상에 지짜 도움이 되네요 짱입니다,5,스테이1116,2024-12-16T07:40:24-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
영어 공부 시작인데 열심히 해볼게요,열심히할게요,5,이쁜짱구니,2024-12-15T07:59:19-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
케이크는 좋은 앱입니다!,"케이크는 복습까지 해주며 원하는 것 모든것이
다 들어있는 앱입니다! 영어공부를 원하세요? 1분 1초가 아까워요! 얼른 깔아보세요! 월 7,080원으로 모든 행복을 누려보세요!",5,당신을 좋아하는 여학생,2024-12-13T03:29:22-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
Thank you so much,Excellent English program,5,비르지타,2024-12-13T00:41:16-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
단어검색,안녕하세요 영어왕초보인데요 올초부터 케이크 덕분에 영어에 재미붙이고 영단어도 외우면서 여러 동영상을 보며 도움을 많이 얻고 있어요 예전에는 채팅창에 단어를 검색하면 관련 영어 뜻과 함께 동영상을 바로 찾아주었는데 이번에 업뎃되고 나서 검색창에 영단어를 치게 바뀌었더군요 그게 더 편해지긴했지만 이상하게도 예전보다 관련영상이 잘 뜨질않아요 영단어를 검색했을때( 중학생 수준 영단어) 거의 대부분 관련 영상이 뜨질 않아서 그게 좀 아쉽습니다 바뀌면서 어떤 오류가 생긴게 아닐까 싶은데 수정 꼭 부탁드릴게요,4,귀엽꿩듕,2024-12-12T18:36:23-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
좋아요!,영어회화에 도움이 돼요~! 감사합니다.,5,별처럼살래,2024-12-09T22:36:52-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
앱 터치 안됌,앱 깔고 몇시간 있다가 하려는데 아무것도 선택 안돼요 멈춘건지;;; 핸드폰 껐다켜도 아무것도 눌리지가 않아요 개선해주세요,1,ㅐㅌㅇ,2024-12-04T20:51:34-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
케이크,넘 좋고 쉽게 왜 울수있어서 좋아요,5,疯狂丽,2024-12-04T03:05:06-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
응원,응원 땜에 별 5개,5,모짜모찌 기모찌,2024-12-03T04:13:39-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
허거거거걱,ㅇㄴ 방금 깔았는데 벌써 재미있고 좋은데요?.. 제작자님 밤 새워서 이 앱 만드셨죠?! 너무 갓앱인데.. ㅜ 저랑 손 바꿔보실래요 (?),5,키위000,2024-12-01T05:38:09-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
케이크 정말 유용해요,케이크 정말 유용해요,5,지미니손파이,2024-11-28T04:19:44-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
테스트,내 영어 회화 수준을 알게 해줘서 고마워요,5,ssanglemija,2024-11-27T16:44:41-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
Great app,Thanks,5,ㄹㄹㄱㅎㅎ,2024-11-25T05:02:37-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
감사합니다,재밌있고 유익하게 잘 따라갈수 있눈거 같 ටㅏ 감사합니다! 열심히 할게용~♥♥,4,감삼당!,2024-11-23T23:22:55-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
너무 재미있고 좋아요👍🏻👍🏻👍🏻❤️,좋은 앱 만들어 주셔서 감사해요😻,5,정제니,2024-11-23T19:07:44-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
좋은앱,"감사드려요.
I appreciate it.",5,킥퀵,2024-11-23T17:15:02-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
굿,굿둣,5,김가림,2024-11-19T15:44:37-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
좋아!!!,이가 하면서 걸었더니 금방 학원에 왔어요!! 그래서 집가면서도 하려구요!!! 이앱 너무 좋아요!!! 공부에 집중도 잘되고!!그래서 앞으로도 계속 많이 할 거같아요!!!!,5,이 ㅁ ㅇ,2024-11-18T22:46:53-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
이제 시작이라 평가하기는 이르긴 하지만,시작한지 얼마되지 않아 평가하기엔 이른감이 있지만 계속 공부를 유지하게 만드는 묘한 매력이 있는 앱입니다. 조금 더 이용해보고 다시 리뷰 작성해 보겠습니다.,5,RMjiwoong,2024-11-18T05:14:39-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
재생 노류,대기화면에서 알림 클릭해서 어플 열면 재생이 안되는 문제는 수년이 지나도 해결이 안되네요,3,생각좀,2024-11-16T19:27:12-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
환불,구매후바로 구독취소했는데(11월11일) 아직까지 환불이 안 되고 있어요. 이거 확인 좀 해 주시겠어요.??,1,푸딩루나,2024-11-13T21:02:08-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
어플 오랫동안 유지해주세요,"복직을 앞둔 아기키우는 엄마에요 틈틈히 케이크로 영어공부하는데 뿌듯하고 자신감이 생기네요
이런 착한어플 오래가길 바랄뿐이에요",5,쿤멈,2024-11-13T04:31:23-07:00,cake,review,appstore,케이크,https://apps.apple.com/kr/app/id1350420987,2026-01-18T14:37:29.675064
