title,text,rating,author,date,url,company,source_type,source_platform,search_keyword,collected_at
,"어느날부터 매일 토익LC 음성 안 나오는 게 버그인줄 알았는데, 다른 리뷰 보니 일부러 사이트 들어가게하려는 거였구나... 잘 경청하고 이거 어플 좀 고쳐주이소.",1,최제이크,2025-10-05 08:08:16,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,밤 10시기준 뭔 오류가 났는지 자꾸 접속이 안되고 지웠다 다시깔고 이짓거리를 10번을 반복했네요;; 이런건 좀 빨리빨리 고칩시다 너무 스트레스 받네요;;;;;;;,1,JH YOU,2025-07-24 22:28:52,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,매번 사이트에 들어가게 할거면 앱은 왜 만든거임?,1,정원우,2025-07-07 13:09:51,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,토익 공부하는데 제일 믿음직한 곳입니다!,5,시현,2025-07-03 00:28:57,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,좋아요,5,강동영,2025-05-10 07:30:48,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,갑자기 화면 안떠요. 흰색만 떠서 사용못했습니다.,3,강경민,2025-02-28 20:47:03,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,설치,4,깐깐징어,2025-01-01 07:42:33,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,굿,5,최준범,2024-10-25 08:29:47,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,매일 TOEIC RC 풀기가 많이 도움되고 있어요.,5,오범석,2024-09-05 13:36:46,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,"샐 탭 S6 lite에서 앱 버그가 있다고 하면서, 동작하지 않음. 고쳐주세요.",3,어수일,2024-08-01 17:06:27,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,계 속 에 러 납 니다 I,2,Maxwell Kind,2024-07-30 00:00:49,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,평소 ap 뉴스 받아쓰기를 꾸준히 이용하고 있었는데 앱 업데이트 후 앱에서 해당 항목을 찾아볼수가 없네요,3,khsunny87,2024-07-26 23:03:35,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,정말 좋은 어플입니다ㅎㅎ 추천해요,5,전지현,2024-07-06 12:03:37,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,"매일 오늘RC,LC유용하게 잘쓰고 있습니다. lc재생시 파트별 디렉션 스킵하는 부분 있으면 좋겠습니다.",4,피아노건반,2024-02-18 03:28:24,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,토익 어플 중 베스트 1,5,송준형,2023-09-16 14:38:19,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,조아여!,5,별하늘,2023-09-08 09:15:52,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,ㄱㅂㄹㅂ닙ㄴㄱㄹㅍㄱㅂㄴᆞㄴ,1,도은정,2023-09-05 15:18:37,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,로그인도 접속 할 때마다 풀리고 맨날 뭔 어플에서 웹으로 연결되고 이럴 거면 어플은 왜 만들었습니까.. 강의는 만족하는데 진짜 접근성 별로네요,1,박승현,2023-07-29 16:29:44,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,왜 앱이 이렇게 느린가요 넘답답하네요..ㅠㅠ,1,강재원,2023-07-10 20:08:32,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,좀 직관적으로 만들고 광고좀 그만 뜨게합시다~,1,Hyde Kim,2023-05-19 23:11:20,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,갠적으로 영어공부 무료하기에 이만한어플없는듯,5,쉬림,2023-05-14 22:04:44,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,해커스ID: dldn798 휴대폰으로 인강듣는경우가 많은데 편리하고 좋아요~~~^^,5,이대우,2023-05-05 23:01:31,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,다양한 자료와 후기가 있어서 선택했습니다. 역시 토익 1위 답습니다. 매일 출첵할게요,5,김성태,2023-04-17 19:46:24,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,자료가 다양해서 좋습니다!,5,퍼플,2023-04-05 17:20:36,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,토익 고득점을 향한 디테일을 갖추는데 아주 유용한 어플입니다. 매일 학습을 이어갈 수 있는 자료가 많습니다.,5,sshh y,2023-01-30 09:13:14,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,자료가 풍부해서 도움많이 됩니다,5,조영훈,2023-01-13 16:48:46,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,무료 자료들이 많아서 좋아요 무료 강읟ㅎ 들을 수 있고 다양하게 공부할 수 있어서 좋아요,5,ing Charm,2022-11-06 12:00:35,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,시안성 최악이고 뭘 어떻게 이용해야되는지 알수가 없음.,1,quichkhook,2022-10-30 19:26:32,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,리스닝 책 구매해서 정답해석 자료 확인하려는데 매번 사이트 들어가서 책 뒤에 인증번호 처 넣어야하고 로그인하라고 하고 ..로그인해서 들어가면 또 수많은 시리즈 중에 맞는거 다시 검색해야하고 .. 너무 번거롭네요..이거 뭐 공부하려는데 아까운 시간 다 잡아먹네.. 그냥 문제집 뒤에다가 해설집도 좀 껴 놓으면 안됩니까??,1,Wonwoo Lee,2022-10-28 21:56:40,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,일단 과목별로 앱나눠져있는거 불편하고 허위광고가 심함,1,권도훈,2022-10-26 14:36:49,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,무료문제 도움 많이됐음,5,ᄋᄋ,2022-10-12 02:33:38,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,어플 안에서 로그인이 안돼요. 로그인 누르면 사이트 들어가지는데 사이트에서 로그인 해도 어플은 계속 로그인이 안되네요,2,부재이,2022-08-24 17:19:09,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,대체적으로 만족합니다.,5,Gabriel Li,2022-07-21 12:07:19,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,좋아요,5,유스티티아,2022-07-12 12:21:19,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,혼자서 공부하다보니 갇혀있는 느낌이였는데 무료로 고퀄리티 자료가 많아서 너무 좋아요 진작에 알았으면 더 좋았겠어요,5,최어진,2022-07-06 08:23:16,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,토익공부에 도움이 되는어플감사합니다~,5,아이스러브 (아이스러브),2022-06-06 01:18:46,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,굿뜨,5,Jaehyoung Lim,2022-05-03 14:19:38,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,무제한이였네,5,박이슬,2022-04-15 09:00:19,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,좋아요. 앱에서 제공해주는 것도 많고 해커스 토익 자체도 제공하는 것 많고,4,이소현,2022-03-13 01:38:53,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,토익 공부하기 좋아요!,5,생물학자,2021-12-24 13:39:47,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,진짜 개빡쳐요 갤텝s7+로 인강듣는데 반쯤 듣다가 처음부터 다시 틀어져요 ㅡㅡ 하루 여러번 이러니 집중도 안 되고 원래 듣던 위치 찾는것도 스트레스네요 일시정지 잠깐 해놓고 필기하다 보면 첨부터 다시 틀어져있어요 모바일도 걍 인터넷으로 들을 수 있게 만들어주시지 왜 이상한 앱 만드셔서는 스트레스 받게 하는건지 짜증나네요,1,안보경,2021-12-10 13:41:50,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,무료자체가 좋아요,4,TERRA,2021-12-06 11:33:32,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,덕분에 매일 토익 공부 잘 하고 있습니다. 혹시 유료버전으로 집중적으로 학습할 수는 없을까요?,5,성시경 (유진 아빠),2021-09-06 20:51:32,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,"아직도 해커스 mp3 반복재생 몇번되다가 멈춰지네요 3분, 5분이라도 아껴 잠깐이라도 들으려다가 멈춰서, 다시 폰 꺼내고 잠금 풀고 재생 돌리는 기분이란 정말... 언넝 좀 고쳐줘여~",1,아둥바둥,2021-09-02 05:49:06,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,레펠테스트에서 파트7는 그냥 뭐 체크할수가 없음...아무리눌러봐도 문제가안보이고체크도안됨... 덕분에 파트7 0점 감사요. 이래서 어케 레벨테스트 합니까,1,서린,2021-08-28 09:04:27,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,하나 주기도 아쉽다 아니 앱 접근 허용을 해야지 들을수 있다는데 앱 접근 허용에서 터치가 안되는 버그가 걸리는데 어쩌라는거냐 ㅋㅋㅋㅋㅋㅋ 진심 개빡치네,1,Kwon seungku,2021-06-23 14:26:13,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,환급반이라 그래서 신청했더니 성적이 나와도 증명하는 절차 까다롭고 심지어 올린 서류가 잘못 돼도 직접 확인 안 하면 따로 연락도 없다는 설명 들었음. 그럼 모르고 30 일 지나면 환급 못 받는거네..이런 사기성 짙은 인강프로그램을 판매하시나요. 두 번다시 결제해서 인강 들을 일 없을 듯. 그리고 목록도 복잡하고 찾기 힘들고 홈페이지 정말 정신없음..개선을 좀 하셔야 겠어요.,1,Yuri Li,2021-06-14 16:05:29,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,기대됩니다~,5,또각이그램,2021-05-29 06:23:59,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,좋음,5,Yeonghwi Cho,2021-05-19 18:22:49,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,"뭐 누르면 인터넷으로 넘어가는 건 그렇다 쳐도, 해커스 통합 로그인 모바일에서는 왜 자꾸 오류나나요. 모바일 환경에서 로그인이 안됩니다. 잘못된 경로로 접속했다고 떠요. 몇 번을 해도.",2,마토토,2021-05-06 21:12:19,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,무료 강의도 너무 잘되어있고 하루 문제량 풀 양이 정해져있어서 독학습관 기르기 너무 좋아요! 토익 무료어플중에 최고인듯요,5,허미란,2021-04-22 20:48:11,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,오늘의 Lc 다풀어서 답 확인할려고 하면 502에러가 떠요 ㅠㅠ,4,모닝,2021-04-14 03:01:37,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,좋아요,5,전상현,2021-03-27 04:31:53,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,간편하게 토익공부할수있어 좋네요,5,Gon1113,2021-03-06 16:51:09,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,아... 로그인창 들어갈때마다 앱이 종료되네요. 개선해주세요,2,박하음,2021-03-02 23:25:45,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,토익공부할때 좋습니당,5,유유,2021-03-02 22:29:59,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,핸드폰으로 인강을 보고싶은데 로그인이 안됩니다 수정해주시면 감사하겠습니다,1,맹진아,2021-02-21 12:38:21,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,매일 문제풀수있어 좋아여,5,임점영,2021-02-09 06:12:22,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,무료로 단어를 볼 수 있는게 좋네요,5,임진우,2021-02-06 07:02:11,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,굉장히 토익 공부하는데 도움이 많이 됩니다.,5,아아,2021-02-03 23:14:09,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,인터페이스좀 어떻게 해봐라. 해커스 앱인데 홈페이지 들어간거랑 다를게 없고 QR코드 연동은 쓸모가 없다. 폰으로 강의 볼거면 차라리 YBM이 나음.,1,김현우,2021-01-24 17:50:00,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,단어들을 시험기출에서 뽑아서 정리한 것과 매일 문제 풀 수 있게 해놓은 시스템까지는 노력을 많이했다 정도로 볼 수 있지만 이게 무료로 할 수 있다는 것이 이 어플의 최고장점이고 광고도 별로 없네요. 훌륭한 어플입니다.,5,Biochem,2021-01-23 02:23:53,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,이거는 토익공부하는사람 필수에요...진짜 너무 잘 되어있어여 매일 RC나LC도 풀어볼수있고 빈출어휘도 예시랑 정리 잘되어있슴다..최고. 이동하면서도 할 수 있고 그냥 책피고 공부하기 싫을때도 누워서 한번씩보면 공부하게된다는,5,누들정,2021-01-20 10:36:25,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,좋아요,4,내가누구게,2021-01-13 15:18:51,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,체계적이고 정리가 잘 되어있어서 토익을 준비하는 분이라면 누구에게나 추천하고 싶습니다,5,이다빈,2021-01-08 11:23:22,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,좋아요!,4,박나영,2021-01-04 20:29:48,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,매일 문제를 풀어보고 해설강의도 들을 수 있어서 만족합니다.,5,Shin신은미,2021-01-03 23:02:48,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,토익 공부할때 유용하고 좋아요~ 추천이용ㅎㅎ,5,노서은,2020-12-31 13:20:13,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,"토익시험준비중인데, 이동중에도 이 해커스토익 앱 하나면 공부하기 충분합니다.",5,백년상회2019,2020-12-14 20:36:35,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,토익공부 시작하려는데 유용하고 좋아요!,5,좋아축구가,2020-12-11 11:11:55,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,강의 하나 듣는데 5번 튕김 이게 말이나 되는 겁니까,1,김효준,2020-11-11 16:00:46,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,다시 토익시작하려고 어플받았습니다 역시 토익은 해커스네요,5,hc C,2020-11-02 22:17:37,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,열공하겠습니다!,5,쀼뺘쁍,2020-10-26 11:48:35,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,토익에 관한 여러자료들을 컴퓨터가 아닌 휴대폰으로 편리하게볼수있어 좋음,5,편지윤,2020-10-05 08:51:39,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,느리고 에러가 잘뜸니다.,2,김진희,2020-09-27 15:26:33,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,한번씩 앱 들어갈 때 로딩만 계속 하는 경우가 있어요,3,김동준,2020-09-27 13:55:41,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,불편하고 접속이 원활하지 않습니다.,2,윤선호,2020-09-17 18:56:09,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,토익은 해커스 해커스하면 토읙,5,염규찬,2020-09-17 06:17:05,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,토익 준비해오면서 알게된 어플 중에 가장 유용하네요. 활용해서 고득점 잘 준비하겠습니다^^,5,주영,2020-08-14 01:45:04,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,자체 로그인이 불가능 무료영상 (리딩 스타트) 들을려고하면 이벤트참여하라고 계속 뜸 짜증나서 결국 이벤트를 참여해도 정작 중요한 영상은 안나오고 깜빡거리기만함 기분더러워지는건 틀기전 15초 광고영상은 잘만나옴,1,kimyong,2020-08-08 18:52:06,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,유용합니다,5,한다경 (한다경),2020-08-08 06:37:10,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
,다양한 인강과 기출단어도 있어 학습하기 좋은 것 같아요,5,남태현,2020-08-06 10:18:44,https://play.google.com/store/apps/details?id=com.hackers.app,hackers,review,playstore,해커스,2026-01-18T14:34:40.224349
